QP,Type,Global_Score,InfNorm,L1_Norm,L2_Norm
0.472931,0.472931,703742,0.0832631,artifacts)
0.472931,0.472931,703742,0.0832631,artifacts)
0.583825,0.583825,1.08637e+06,0.129482,artifacts)
0.583825,0.583825,1.08637e+06,0.129482,artifacts)
0.70241,0.70241,1.58943e+06,0.192412,artifacts)
0.70241,0.70241,1.58943e+06,0.192412,artifacts)
0.935641,0.935641,2.04778e+06,0.248675,artifacts)
0.935641,0.935641,2.04778e+06,0.248675,artifacts)
