Frame,Type,Global_Score,InfNorm,L1_Norm,L2_Norm
0.517816,0.517816,1.08249e+06,0.128757,artifacts)
0.517816,0.517816,1.08249e+06,0.128757,artifacts)
0.583825,0.583825,1.08637e+06,0.129482,artifacts)
0.583825,0.583825,1.08637e+06,0.129482,artifacts)


0.551451,0.551451,1.08956e+06,0.129122,artifacts)
0.551451,0.551451,1.08956e+06,0.129122,artifacts)
0.577113,0.577113,1.08133e+06,0.128881,artifacts)
0.577113,0.577113,1.08133e+06,0.128881,artifacts)
